"heritabilityA","heritabilityC","heritabilityT","heritabilityE","heritabilityS","heritabilitySp","heritabilityVARA","heritabilityVARC","heritabilityVART","heritabilityVARE"
0,0.243639164651518,0,0.756360835348482,0,0.139444750929988,0,0.000205774799579086,0,0.000638813548412543
0,0.248690998764267,0,0.751309001235733,0,0.733485720506683,0,0.000249823495760907,0,0.000754730336111848
0.176831321638018,0,0,0.823168678361982,0,0.794285269251727,0.00015974798558234,0,0,0.000743643925435277
0.394798539376183,0,0,0.605201460623817,0,0.664465403415969,0.000215444081125555,0,0,0.000330262297287029
0.516423754423166,0,0,0.483576245576834,1,0.0378856666097124,0.000326869429038999,0,0,0.000306078661050515
0.400508418329575,0,0,0.599491581670425,0,0.180533190948137,0.000311459001937994,0,0,0.000466200062600562
0.624813446303754,0,0,0.375186553696246,0,0.516784855890995,0.000412637330209254,0,0,0.000247779523253675
0.36382969539303,0,0,0.63617030460697,0,0.937182475136712,0.000326159870451988,0,0,0.000570303157667942
0,0.238825756535725,0,0.761174243464275,0,0.926845777590735,0,0.000268205439704364,0,0.000854811790910976
0.413863990962662,0,0,0.586136009037338,0,0.285929079347137,0.000238454871456139,0,0,0.000337712363826845
0.478337734140008,0,0,0.521662265859992,0,0.232601993395683,0.000273257899595811,0,0,0.000298007714828472
0.251904428881112,0,0,0.748095571118888,0,0.234091468668285,0.000410559276356932,0,0,0.00121926231185618
0.574505094715056,0,0,0.425494905284944,0,0.543764922495177,0.000458449403108312,0,0,0.000339540740626958
0.365982752403759,0,0,0.634017247596241,0,0.553207952028034,0.000564634166336835,0,0,0.000978154838413641
0.396898544662498,0,0,0.603101455337501,0,0.847325248861592,0.000964008871606881,0,0,0.00146484576787441
0.420286597428871,0,0,0.579713402571129,0,0.358255459887588,0.000547235728452581,0,0,0.000754817993460821
0.564358521001083,0,0,0.435641478998917,0,0.676987708074866,0.000265225653125347,0,0,0.000204733855335478
0.453129982682401,0,0,0.546870017317599,0,0.245416263679654,0.000386628795110366,0,0,0.00046661157715905
0.489549922938925,0,0,0.510450077061075,0,0.854000074936251,0.000320445481629266,0,0,0.000334126129179147
0.550519639355862,0,0,0.449480360644138,0,0.35295355259763,0.000320941892794402,0,0,0.000262038022635903
0.54859857529971,0,0,0.45140142470029,0,0.231571560423603,0.000306589626854177,0,0,0.000252270057910191
0.300707249738659,0,0,0.699292750261342,0,0.843916897184685,0.000467020290891765,0,0,0.00108605264398974
0.465919419089038,0,0,0.534080580910962,0,0.146995828135731,0.000565620203148741,0,0,0.000648366979988285
0.329099816691495,0,0,0.670900183308505,0,0.959188033794433,0.000354314587398938,0,0,0.000722302807775972
0.543298678632706,0,0,0.456701321367294,0,0.763392743985987,0.000289744436760243,0,0,0.000243561547876843
0.578021833907559,0,0,0.421978166092441,1,0.000730961074349477,0.000345776245677057,0,0,0.000252429955876838
0.586636204329574,0,0,0.413363795670426,0,0.922845725991429,0.000259522278436849,0,0,0.00018286821250368
0.506242216540743,0,0,0.493757783459257,0,0.703221650583887,0.000268392582957208,0,0,0.000261773756766866
0.534189275156629,0,0,0.465810724843371,0,0.401482297197489,0.000262303214473806,0,0,0.000228727262311592
0.491378318019353,0,0,0.508621681980647,0,0.976087159098269,0.000255658093363441,0,0,0.000264629603484778
0.179700977755785,0,0,0.820299022244215,0,0.28905057144967,0.00013877344818716,0,0,0.000633473035500611
0.49548248767615,0,0,0.50451751232385,0,0.664651303369374,0.000603638334933046,0,0,0.000614645559951222
0.574250634233761,0,0,0.425749365766239,1,0.0259492464002133,0.000262857657561172,0,0,0.000194882642389755
0.651940457757692,0,0,0.348059542242308,0,0.853758646684381,0.000270870054848214,0,0,0.000144612757462368
0.521035817573246,0,0,0.478964182426754,0,0.202363422162961,0.000310935142683592,0,0,0.000285828327689309
0.65811437909358,0,0,0.34188562090642,0,0.342078627380944,0.000276007684278162,0,0,0.000143383979308199
0.555229970509397,0,0,0.444770029490603,0,0.371269744474185,0.000288963166921436,0,0,0.000231475538244868
0.43831673788091,0,0,0.56168326211909,0,0.214271732368733,0.00023602566778344,0,0,0.000302456318837769
0.668964708103853,0,0,0.331035291896147,0,0.413914332670537,0.000268131224569286,0,0,0.000132683977370575
0.542895227156526,0,0,0.457104772843474,1,0.00555321432875727,0.000287923971841832,0,0,0.000242425085286309
0.625082972070089,0,0,0.374917027929911,0,0.212855529595161,0.000269130941472789,0,0,0.000161421406772289
0.655188001076025,0,0,0.344811998923975,0,0.810561995542418,0.000324924146109946,0,0,0.000171000909868366
0.450823720560805,0,0,0.549176279439195,0,0.450602492590081,0.000204795085696713,0,0,0.000249473570446662
0.672671282412835,0,0,0.327328717587165,0,0.693752795753801,0.000313306599817679,0,0,0.000152458192004362
0.530813180507016,0,0,0.469186819492984,0,0.215740892897432,0.000239907484090672,0,0,0.000212054699405827
0.612762740843618,0,0,0.387237259156382,0,0.333756883697494,0.000331671535083216,0,0,0.000209600825286784
0.225329271855563,0,0,0.774670728144437,0,0.954340141973075,0.000256216478543595,0,0,0.000880859394616066
0.475786458791009,0,0,0.524213541208991,0,0.502301493140775,0.000233720782485643,0,0,0.000257509638572443
0.455601775985379,0,0,0.544398224014621,0,0.695951676013155,0.000270673712972326,0,0,0.00032342781875878
0.413146750517897,0,0,0.586853249482103,0,0.847211097027627,0.000248294449038922,0,0,0.000352689217727606
0.280685329110444,0,0,0.719314670889556,0,0.852428809142922,0.000434831892449715,0,0,0.00111434737469544
0.337756335083019,0,0,0.662243664916981,0,0.777766927564123,0.000236796311631029,0,0,0.000464289906552934
0.544306632450611,0,0,0.455693367549389,0,0.14843311152553,0.000300632210599148,0,0,0.000251689206550636
0,0.420981617267415,0,0.579018382732585,0,0.390590851088349,0,0.000272255535913267,0,0.000374460436343367
0.435051283226452,0,0,0.564948716773548,1,0.0855009668201389,0.000288531678361697,0,0,0.000374681348437975
0,0.378620435777269,0,0.621379564222731,0,0.727391863035323,0,0.000259373313757905,0,0.000425675059886899
0.500496192760765,0,0,0.499503807239235,1,0.0458939055831398,0.000301340935310333,0,0,0.000300743435498004
0.579927638770125,0,0,0.420072361229875,1,0.0815113878433852,0.000308904148453033,0,0,0.000223755665981985
0.65743914829272,0,0,0.34256085170728,0,0.948332157935926,0.000272788477483708,0,0,0.000142137342178998
0,0.431167958657067,0,0.568832041342933,0,0.743880923372227,0,0.000262690964864607,0,0.000346563409423304
0,0.302551325209142,0,0.697448674790858,0,0.427983325185982,0,0.000178876562178418,0,0.00041235060251758
0,0.446036618670591,0,0.553963381329409,0,0.232719407647931,0,0.000324455883805307,0,0.000402963951750673
0.676744801818578,0,0,0.323255198181422,0,0.115283853405147,0.000308220149197342,0,0,0.000147225017679565
0.666130342438844,0,0,0.333869657561156,0,0.950151321827519,0.000348488480550556,0,0,0.000174665110193661
0.577541462158433,0,0,0.422458537841567,1,0.0806287433106215,0.000290457401227723,0,0,0.000212463030046947
0.515755013525895,0,0,0.484244986474105,0,0.191143501782063,0.000271880822235886,0,0,0.000255270276843513
0.477352132577697,0.275845214475622,0,0.246802652946681,0,0.353141696391205,0.000211619164544432,0.000122287363661059,0,0.000109412250746413
0.786391140090066,0,0,0.213608859909934,1,0.00710356137446878,0.000384005438216266,0,0,0.000104308097681768
0.496470898297838,0.289000365866661,0,0.214528735835501,0,0.22795995884342,0.000223089919700832,0.000129862734423612,0,9.63987992350593e-05
0.799748627200285,0,0,0.200251372799715,0,0.257586876952869,0.000298262850204757,0,0,7.46828980722971e-05
0.739668659632647,0,0,0.260331340367353,0,0.598155025053609,0.000324816696990734,0,0,0.00011432141270294
0.817323169241241,0,0,0.182676830758758,1,0.0905075672967866,0.000316244800842195,0,0,7.06826872599463e-05
0.635785460644241,0,0,0.364214539355759,0,0.178302259725512,0.000472172941745777,0,0,0.000270487862839664
0.71500354319398,0,0,0.28499645680602,1,0.0168835112763867,0.000352499713039079,0,0,0.000140504435533995
0.615598154133037,0,0,0.384401845866963,0,0.539234515663489,0.00027649655225853,0,0,0.000172654489540689
0.571628358850712,0,0,0.428371641149288,1,0.0122906831773875,0.00031948506459305,0,0,0.000239418390154001
0,0.344578535064755,0,0.655421464935245,0,0.385857178893026,0,0.000201874855177046,0,0.000383985361388993
0.591751515160772,0,0,0.408248484839228,1,0.00603936321380201,0.000339739973334319,0,0,0.000234386099231825
0.46611357650558,0,0,0.53388642349442,1,0.0818004268797839,0.000294608463503303,0,0,0.000337444491726968
0.673870658548218,0,0,0.326129341451782,0,0.699432957968547,0.000463085838197139,0,0,0.000224117013452178
0.549980049539379,0,0,0.450019950460621,1,0.0894362126944726,0.000310825516865919,0,0,0.000254332286814855
0.621923247227955,0,0,0.378076752772045,0,0.269777723756638,0.000469255842919705,0,0,0.000285267878474017
0.696320255725907,0,0,0.303679744274093,0,0.301253844484377,0.000522270245592352,0,0,0.000227772915291846
0.630983582740748,0,0,0.369016417259252,0,0.518590861736227,0.000368051820266659,0,0,0.000215246747768954
0,0.475171372560059,0,0.524828627439941,0,0.428116408150804,0,0.000271498196379763,0,0.000299870812904245
0.739964551073721,0,0,0.260035448926279,0,0.412275211693564,0.000380792586134894,0,0,0.000133816641540063
0,0.48113689272691,0,0.518863107273089,0,0.228263415925598,0,0.000238776887555772,0,0.000257499517694448
0.46960376061145,0,0,0.53039623938855,0,0.286863860065836,0.000266643553453413,0,0,0.000301161851482503
0.745497442078768,0,0,0.254502557921232,1,0.0119382976665634,0.000334291089518998,0,0,0.000114122373291619
0,0.278939461891603,0,0.721060538108397,0,0.334398967080776,0,0.000180769240085047,0,0.000467289800608503
0.522887465634169,0,0,0.477112534365831,0,0.137921478547893,0.00036733742766173,0,0,0.000335179752045792
0.69364019746414,0,0,0.30635980253586,0,0.667987056542065,0.000295545143069547,0,0,0.000130533311077174
0.601593668016939,0,0,0.398406331983061,0,0.816225555247241,0.000235536604086376,0,0,0.000155984478345868
0.568888874530992,0,0,0.431111125469008,0,0.643902079654042,0.000239523823757971,0,0,0.000181514158317951
0.608837555446162,0,0,0.391162444553838,1,0.00275297273304858,0.000293646719932947,0,0,0.000188660452655577
0.462686728627659,0,0,0.537313271372341,0,0.382172736445783,0.000387228582030316,0,0,0.000449684512881323
0.507591738811336,0,0,0.492408261188664,0,0.991951126457045,0.000395536707049519,0,0,0.000383705106412173
0.206466546861953,0,0,0.793533453138047,0,0.513233456532022,0.000351802239629746,0,0,0.00135211660328559
0.336158871571301,0,0,0.663841128428699,0,0.648273021089393,0.000204829945876925,0,0,0.000404494879969533
0.404841474677616,0,0,0.595158525322384,0,0.459660194224491,0.000336879960909432,0,0,0.00049524812373826
0.299698579465138,0,0,0.700301420534862,0,0.129222248770191,0.000203520559397971,0,0,0.000475563604968731
0.320121403062863,0,0,0.679878596937137,0,0.221868040407355,0.000237252361831964,0,0,0.000503880094673528
0.417101535898054,0,0,0.582898464101946,0,0.873978748905484,0.00051549849247299,0,0,0.000720407990976127
0.435929595389048,0,0,0.564070404610952,0,0.161269459112801,0.000475667343838599,0,0,0.000615489000832349
0.380767409239288,0,0,0.619232590760712,0,0.779529228913783,0.000320517152154531,0,0,0.000521249092479884
0.236482398157251,0,0,0.763517601842749,0,0.815568627563789,0.000164515255320187,0,0,0.000531161279602261
0.374096490036011,0,0,0.625903509963989,0,0.524765547712187,0.000413806086202681,0,0,0.000692341918989368
0.38389268624327,0,0,0.61610731375673,0,0.319156352156525,0.000669496178989686,0,0,0.00107447082788742
0.416223447768016,0,0,0.583776552231984,0,0.386974852905605,0.000281241644809378,0,0,0.000394457060579583
