,age,window,PC,region,sample,sex,RIN,i,symbol,fit,upper,lower
438,2885.94974874372,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,0.60991236733235,0.9716076970493409,0.24821703761535802
439,2960.42211055276,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,0.619118780818365,0.9802974758088828,0.257940085827846
440,3034.89447236181,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,0.62885679156235,0.9892815711392321,0.268432011985468
441,3109.3668341708503,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,0.639104999916167,0.998545548207121,0.279664451625212
442,3183.8391959799,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,0.649842006231678,1.00807693175697,0.29160708070638597
443,3258.31155778894,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,0.661046410860744,1.01786501428804,0.304227807433453
444,3332.78391959799,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,0.672696814155225,1.02790068429739,0.317492944013062
445,3407.2562814070398,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,0.684771816466982,1.03817627109639,0.331367361837576
446,3481.7286432160804,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,0.6972500181478791,1.04868540292386,0.345814633371894
447,3556.2010050251292,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,0.710110019549774,1.05942287527627,0.360797163823274
448,3630.6733668341703,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,0.723330421024529,1.07038452655227,0.376276315496791
449,3705.14572864322,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,0.736889822924005,1.08156711826911,0.392212527578903
450,3779.6180904522603,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,0.7507668256000641,1.09296821725809,0.40856543394203904
451,3854.0904522613105,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,0.764940029404565,1.10458607739453,0.42529398141459396
452,3928.5628140703498,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,0.7793880346893699,1.11641951857731,0.44235655080143294
453,4003.0351758794,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,0.7940894418063392,1.12846780085647,0.45971108275620504
454,4077.50753768844,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,0.809022851107336,1.14073049183122,0.4773152103834529
455,4151.97989949749,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,0.82416686294422,1.1532073257184299,0.49512640017000703
456,4226.452261306529,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,0.839500077668852,1.16589805284078,0.513102102496928
457,4300.924623115579,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,0.8550010956330941,1.1788022787136798,0.53119991255251
458,4375.3969849246205,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,0.8706485171888051,1.19191929243221,0.549377741945402
459,4449.86934673367,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,0.88642094268785,1.20524788467299,0.5675940007027049
460,4524.34170854271,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,0.902296972482086,1.21878615632645,0.5858077886377171
461,4598.81407035176,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,0.918255206923375,1.23253131954342,0.603979094303325
462,4673.2864321608,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,0.9342742463635809,1.24647949378745,0.622068998939708
463,4747.75879396985,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,0.9503326911545591,1.26062550028778,0.640039882021343
464,4822.23115577889,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,0.966409141648177,1.2749626590341598,0.6578556242621949
465,4896.70351758794,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,0.9824821981962909,1.2894825930816498,0.675481803310934
466,4971.17587939698,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,0.998530461150764,1.3041750453763998,0.69288587692513
467,5045.6482412060295,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.01453253086346,1.31902771351241,0.7100373482145059
468,5120.12060301508,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.03046700768623,1.33402610773579,0.726907907636677
469,5194.592964824121,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.0463124919709499,1.34915343710027,0.7434715468416241
470,5269.06532663317,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.06204758406947,1.3643905279453101,0.759704640193631
471,5343.53768844221,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.07765088433365,1.3797157778458602,0.775585990821441
472,5418.0100502512605,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.09310099311536,1.3951051469327098,0.791096839298013
473,5492.482412060301,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.10837651076646,1.4105321870881498,0.8062208344447629
474,5566.954773869351,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.1234560376388,1.42596810808895,0.820943967188648
475,5641.42713567839,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.13831817408425,1.44138187840209,0.835254469766404
476,5715.89949748744,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.1529415204546698,1.4567403571409698,0.84914268376837
477,5790.37185929648,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.16730467710192,1.4720084527407802,0.862600901463055
478,5864.84422110553,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.1813862443778602,1.48714930326754,0.8756231854881801
479,5939.31658291457,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.19516482263436,1.5021244729581897,0.888205172310525
480,6013.78894472362,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.2086190122232598,1.5168941595942602,0.900343864852264
481,6088.26130653266,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.2217306740715,1.5314212395447,0.9120401085982941
482,6162.733668341711,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.23449776735218,1.5456870856102198,0.9233084490941371
483,6237.20603015075,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.24692321076101,1.5596796336175303,0.934166787904492
484,6311.6783919598,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.25900992438237,1.57338774317273,0.944632105592005
485,6386.15075376884,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.2707608283006298,1.58680118615975,0.9547204704415
486,6460.62311557789,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.28217884260016,1.59991062908066,0.964447056119663
487,6535.09547738693,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.2932668873653401,1.61270760926126,0.973826165469429
488,6609.56783919598,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.30402788268055,1.6251845063762,0.9828712589849059
489,6684.040201005021,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.31446474863016,1.63733451056483,0.991594986695496
490,6758.5125628140695,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.32458040529855,1.64915158822882,1.00000922236827
491,6832.98492462312,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.33437777277008,1.660630446431,1.00812509910916
492,6907.457286432161,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.34385977112914,1.6717664966566297,1.0159530456016501
493,6981.92964824121,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.3530293204601003,1.68255581855601,1.02350282236419
494,7056.40201005025,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.36188934084733,1.69299512416129,1.03078355753337
495,7130.8743718593005,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.3704427523752098,1.70308172296154,1.03780378178887
496,7205.346733668341,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.37869247512811,1.71281348812675,1.04457146212948
497,7279.81909547739,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.3866414291904097,1.7221888240929397,1.05109403428788
498,7354.291457286429,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.3942925346464898,1.7312066356558897,1.05737843363709
499,7428.763819095479,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.40164871158071,1.73986629866695,1.0634311244944599
500,7503.236180904521,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.40871288007745,1.74816763238228,1.06925812777263
501,7577.708542713571,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.4154879602211001,1.7561108734815902,1.0748650469606
502,7652.18090452261,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.4219768720960102,1.7636966517467498,1.08025709244527
503,7726.653266331659,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.42818253578657,1.77092596736907,1.08543910420407
504,7801.1256281406995,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.4341078713771498,1.7778001698394599,1.09041557291484
505,7875.59798994975,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.4397557989521297,1.78432093836402,1.09519065954024
506,7950.07035175879,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.44512923859588,1.79049026373992,1.09976821345184
507,8024.542713567841,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.4502311103927699,1.7963104316215301,1.10415178916402
508,8099.01507537688,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.4550643344271899,1.80178400710358,1.1083446617508
509,8173.4874371859305,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.4596318307835001,1.8069138205469701,1.11234984102003
510,8247.95979899497,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.4639365195460798,1.8117029545727599,1.11617008451941
511,8322.432160804019,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.4679813207993102,1.8161547321507299,1.1198079094478899
512,8396.90452261307,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.47176915462756,1.8202727057104,1.12326560354471
513,8471.376884422109,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.4753029411151999,1.8240606472043601,1.12654523502603
514,8545.849246231159,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.4785856003466102,1.8275225390558503,1.1296486616373602
515,8620.3216080402,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.48162005240616,1.83066256592495,1.13257753888737
516,8694.79396984925,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.4844092173782302,1.8334851072299099,1.13533332752655
517,8769.266331658291,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.4869560153472001,1.83599473036243,1.13791730033197
518,8843.73869346734,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.48926336639744,1.83819618453761,1.14033054825726
519,8918.211055276379,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.49133419061331,1.8400943952213502,1.14257398600528
520,8992.683417085429,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.49317140807921,1.84169445907917,1.14464835707925
521,9067.15577889447,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.4947779388795,1.84300163939221,1.1465542383668001
522,9141.62814070352,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.49615670309856,1.8440213618866799,1.14829204431043
523,9216.10050251256,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.49731062082076,1.8447592109241,1.1498620307174199
524,9290.572864321608,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.49824261213047,1.84522092599972,1.15126429826123
525,9365.04522613065,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.4989555971120803,1.8454123984970099,1.15249879572716
526,9439.5175879397,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.4994524958499598,1.8453396686453403,1.1535653230545702
527,9513.98994974874,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.4997362284284699,1.84500892262803,1.15446353422891
528,9588.46231155779,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.499809714932,1.84442648978665,1.1551929400773602
529,9662.93467336683,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.49967587544493,1.84359883986694,1.15575291102291
530,9737.40703517588,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.49933763005162,1.8425325802502501,1.15614267985298
531,9811.879396984921,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.4987978988364499,1.8412344531131202,1.15636134455977
532,9886.35175879397,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.49805960188379,1.83971133245634,1.15640787131124
533,9960.824120603009,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.49712565927802,1.8379702209433502,1.1562810976127
534,10035.296482412099,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.49599899110352,1.8360182464864998,1.15597973572054
535,10109.7688442211,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.4946825174446599,1.83386265851848,1.15550237637084
536,10184.2412060302,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.49317915838582,1.8315108238854798,1.1548474928861499
537,10258.7135678392,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.49149183401136,1.8289702222978703,1.15401344572485
538,10333.1859296482,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.4896234644056698,1.82624844127434,1.15299848753699
539,10407.6582914573,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.4875769696531103,1.82335317051604,1.15180076879018
540,10482.1306532663,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.4853552698380699,1.82029219564851,1.1504183440276299
541,10556.6030150754,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.4829612850449199,1.8170733912718302,1.14884917881801
542,10631.075376884399,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.4803979353580299,1.81370471326257,1.14709115745348
543,10705.5477386935,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.47766814086177,1.8101941902761,1.14514209144745
544,10780.0201005025,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.4747748216405299,1.8065499144036201,1.1429997288774498
545,10854.4924623116,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.47172089777868,1.80278003094619,1.14066176461118
546,10928.964824120601,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.46850928936059,1.798892727277,1.13812585144419
547,11003.437185929599,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.46514291647064,1.79489622077421,1.1353896121670701
548,11077.909547738702,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.4616246991931998,1.7907987458192098,1.13245065256719
549,11152.381909547701,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.45795755761264,1.78660853986947,1.12930657535582
550,11226.854271356799,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.45414441181335,1.78233382863105,1.12595499499565
551,11301.326633165801,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.45018818187969,1.7779828103731998,1.12239355338618
552,11375.7989949749,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.44609178789605,1.77356363944581,1.1186199363462799
553,11450.271356783898,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.44185814994678,1.7690844090800801,1.11463189081349
554,11524.743718593001,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.43749018811628,1.7645531335724398,1.11042724266012
555,11599.216080401999,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.4329908224889198,1.75997772997157,1.10600391500626
556,11673.688442211102,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.42836297314906,1.75536599940776,1.10135994689036
557,11748.1608040201,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.4236095601810903,1.7507256082218101,1.09649351214037
558,11822.633165829098,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.41873350366938,1.74606406906703,1.0914029382717199
559,11897.105527638201,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.4137377236983002,1.74138872217182,1.08608672522478
560,11971.5778894472,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.40862514035223,1.7367067169608403,1.08054356374362
561,12046.050251256298,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.40339867371555,1.73202499424031,1.07477235319078
562,12120.5226130653,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.39806124387262,1.72735026915549,1.06877221858975
563,12194.9949748744,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.39261577090783,1.72268901512715,1.0625425266885
564,12269.467336683401,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.38706517490554,1.71804744896736,1.05608290084372
565,12343.9396984925,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.3814123759501398,1.7134315173635801,1.0493932345366999
566,12418.4120603015,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.37566029412599,1.70884688490423,1.04247370334776
567,12492.884422110601,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.3698118495174798,1.7042989237983999,1.0353247752365602
568,12567.3567839196,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.36386996220898,1.69979270541772,1.0279472190002399
569,12641.829145728601,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.3578375522848503,1.69533299376066,1.02034211080905
570,12716.3015075377,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.3517175398294898,1.6909242409093201,1.01251083874965
571,12790.7738693467,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.3455128449272502,1.6865705845161,1.00445510533841
572,12865.246231155801,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.33922638766252,1.6822758473252402,0.9961769279998081
573,12939.7185929648,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.33286108811968,1.6780435387014399,0.9876786375379158
574,13014.1909547739,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.32641986638309,1.6738768581061203,0.9789628746600508
575,13088.6633165829,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.31990564253712,1.66977870043288,0.970032584641368
576,13163.135678392,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.31332133666617,1.66575166308694,0.960891010245396
577,13237.608040201001,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.3066698688545901,1.6617980546706204,0.951541683038567
578,13312.08040201,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.29995415918677,1.65791990511788,0.9419884132556658
579,13386.5527638191,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.29317712774708,1.65411897710644,0.9322352783877209
580,13461.0251256281,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.2863416946198998,1.65039677856585,0.9222866106739379
581,13535.4974874372,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.2794507798895902,1.64675457609426,0.912146983684915
582,13609.969849246201,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.27250730364054,1.64319340909531,0.9018211981857601
583,13684.4422110553,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.2655141859571102,1.6397141044491002,0.891314267465124
584,13758.9145728643,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.25847434692369,1.63631729153737,0.8806314023100121
585,13833.3869346734,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.25139070662465,1.63300341745225,0.86977799579705
586,13907.8592964824,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.2442661851443602,1.6297727622295202,0.858759608059204
587,13982.3316582915,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.2371037025671998,1.62662545396115,0.847581951173251
588,14056.8040201005,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.22990617897754,1.62356148365675,0.836250874298329
589,14131.2763819095,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.22267653445976,1.62058071973957,0.8247723491799491
590,14205.748743718601,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.21541768909823,1.61768292207883,0.8131524561176311
591,14280.2211055276,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.20813256297733,1.6148677554765298,0.80139737047813
592,14354.6934673367,postnata,0.0330943253183422,MD,HSB103,M,8.82784184514004,3,AATK,1.20082407618143,1.6121348025423998,0.7895133498204631
